property name,building name,floor number,floor title,unit number,space number,floorplan name,unit type name,unit security deposit,market rent,budgeted base rent,budgeted amenity rent,renewal,square footage,unit status,min sq ft,max sq ft,bedroom count,bathroom count,unit gender,building street line1,building street line2,building city,building state code,building country code,building postal code,street line1,street line2,city,state code,country code,postal code,web visible,is furnished,available on,make ready date,certification of occupancy date,space configuration,lease term,term start date,term end date,note,tax credit unit number,exclusion reason,min rent,max rent
Iwagakure,1,,,104,A2,1x1,1x1,,,,,,1000,Occupied No Notice,,,,,,,,,,,,800 N Mill Rd Apt 104,,Vineyard,UT,US,84059,,,,,,,,8/15/2021,7/31/2022,,,,,1381
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,1,,,105,A,2x2,2x2,,,,,,1500,Occupied No Notice,,,,,,,,,,,,800 N Mill Rd Apt 105,,Vineyard,UT,US,84059,,,,,,,,8/15/2021,7/31/2022,,,,,853
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,1,,,105,B,2x2,2x2,,,,,,1500,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 105,,Vineyard,UT,US,84059,,,5/16/2022,,,,,,,,,,,1208
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,1,,,106,A,2x2,2x2,,,,,,1500,Occupied No Notice,,,,,,,,,,,,800 N Mill Rd Apt 106,,Vineyard,UT,US,84059,,,,,,,,8/15/2021,7/31/2022,,,,,1314
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,1,,,106,B,2x2,2x2,,,,,,1500,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 106,,Vineyard,UT,US,84059,,,5/16/2022,,,,,,,,,,,1372
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,1,,,107,A,2x2,2x2,,,,,,1500,Occupied No Notice,,,,,,,,,,,,800 N Mill Rd Apt 107,,Vineyard,UT,US,84059,,,,,,,,8/15/2021,7/31/2022,,,,,1042
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,1,,,107,B,2x2,2x2,,,,,,1500,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 107,,Vineyard,UT,US,84059,,,5/16/2022,,,,,,,,,,,1327
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,1,,,108,A,2x2,2x2,,,,,,1500,Occupied No Notice,,,,,,,,,,,,800 N Mill Rd Apt 108,,Vineyard,UT,US,84059,,,,,,,,8/15/2021,7/31/2022,,,,,718
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,1,,,108,B,2x2,2x2,,,,,,1500,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 108,,Vineyard,UT,US,84059,,,5/16/2022,,,,,,,,,,,1167
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,1,,,109,A,4x4,4x4,,,,,,2500,Occupied No Notice,,,,,,,,,,,,800 N Mill Rd Apt 109,,Vineyard,UT,US,84059,,,,,,,,8/15/2021,7/31/2022,,,,,1232
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,1,,,109,B,4x4,4x4,,,,,,2500,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 109,,Vineyard,UT,US,84059,,,5/16/2022,,,,,,,,,,,746
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,1,,,109,C,4x4,4x4,,,,,,2500,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 109,,Vineyard,UT,US,84059,,,5/16/2022,,,,,,,,,,,763
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,1,,,109,D,4x4,4x4,,,,,,2500,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 109,,Vineyard,UT,US,84059,,,5/16/2022,,,,,,,,,,,574
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,1,,,110,A,4x4,4x4,,,,,,2500,Occupied No Notice,,,,,,,,,,,,800 N Mill Rd Apt 110,,Vineyard,UT,US,84059,,,,,,,,8/15/2021,7/31/2022,,,,,843
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,1,,,110,B,4x4,4x4,,,,,,2500,Occupied No Notice,,,,,,,,,,,,800 N Mill Rd Apt 110,,Vineyard,UT,US,84059,,,,,,,,8/15/2021,7/31/2022,,,,,1019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,1,,,110,C,4x4,4x4,,,,,,2500,Occupied No Notice,,,,,,,,,,,,800 N Mill Rd Apt 110,,Vineyard,UT,US,84059,,,,,,,,8/15/2021,7/31/2022,,,,,1150
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,1,,,110,D,4x4,4x4,,,,,,2500,Occupied No Notice,,,,,,,,,,,,800 N Mill Rd Apt 110,,Vineyard,UT,US,84059,,,,,,,,8/15/2021,7/31/2022,,,,,1097
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,2,,,200,A1,1x1,1x1,,,,,,1000,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 200,,Vineyard,UT,US,84059,,,5/16/2022,,,,,,,,,,,1407
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,2,,,200,A2,1x1,1x1,,,,,,1000,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 200,,Vineyard,UT,US,84059,,,5/16/2022,,,,,,,,,,,888
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,2,,,201,A1,1x1,1x1,,,,,,1000,Occupied No Notice,,,,,,,,,,,,800 N Mill Rd Apt 201,,Vineyard,UT,US,84059,,,,,,,,8/15/2021,7/31/2022,,,,,1377
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,2,,,201,A2,1x1,1x1,,,,,,1000,Occupied No Notice,,,,,,,,,,,,800 N Mill Rd Apt 201,,Vineyard,UT,US,84059,,,,,,,,8/15/2021,7/31/2022,,,,,1020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,2,,,202,A1,1x1,1x1,,,,,,1000,Occupied No Notice,,,,,,,,,,,,800 N Mill Rd Apt 202,,Vineyard,UT,US,84059,,,,,,,,8/15/2021,7/31/2022,,,,,1102
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,2,,,202,A2,1x1,1x1,,,,,,1000,Occupied No Notice,,,,,,,,,,,,800 N Mill Rd Apt 202,,Vineyard,UT,US,84059,,,,,,,,8/15/2021,7/31/2022,,,,,1374
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,2,,,203,A1,1x1,1x1,,,,,,1000,Occupied No Notice,,,,,,,,,,,,800 N Mill Rd Apt 203,,Vineyard,UT,US,84059,,,,,,,,8/15/2021,7/31/2022,,,,,563
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,2,,,203,A2,1x1,1x1,,,,,,1000,Occupied No Notice,,,,,,,,,,,,800 N Mill Rd Apt 203,,Vineyard,UT,US,84059,,,,,,,,8/15/2021,7/31/2022,,,,,1398
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,2,,,204,A1,1x1,1x1,,,,,,1000,Occupied No Notice,,,,,,,,,,,,800 N Mill Rd Apt 204,,Vineyard,UT,US,84059,,,,,,,,8/15/2021,7/31/2022,,,,,872
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,2,,,204,A2,1x1,1x1,,,,,,1000,Occupied No Notice,,,,,,,,,,,,800 N Mill Rd Apt 204,,Vineyard,UT,US,84059,,,,,,,,8/15/2021,7/31/2022,,,,,799
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,2,,,205,A,2x2,2x2,,,,,,1500,Occupied No Notice,,,,,,,,,,,,800 N Mill Rd Apt 205,,Vineyard,UT,US,84059,,,,,,,,8/15/2021,7/31/2022,,,,,767
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,2,,,205,B,2x2,2x2,,,,,,1500,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 205,,Vineyard,UT,US,84059,,,5/16/2022,,,,,,,,,,,808
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,2,,,206,A,2x2,2x2,,,,,,1500,Occupied No Notice,,,,,,,,,,,,800 N Mill Rd Apt 206,,Vineyard,UT,US,84059,,,,,,,,8/15/2021,7/31/2022,,,,,513
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,2,,,206,B,2x2,2x2,,,,,,1500,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 206,,Vineyard,UT,US,84059,,,5/16/2022,,,,,,,,,,,661
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,2,,,207,A,2x2,2x2,,,,,,1500,Occupied No Notice,,,,,,,,,,,,800 N Mill Rd Apt 207,,Vineyard,UT,US,84059,,,,,,,,8/15/2021,7/31/2022,,,,,1302
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,2,,,207,B,2x2,2x2,,,,,,1500,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 207,,Vineyard,UT,US,84059,,,5/16/2022,,,,,,,,,,,1176
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,2,,,208,A,2x2,2x2,,,,,,1500,Occupied No Notice,,,,,,,,,,,,800 N Mill Rd Apt 208,,Vineyard,UT,US,84059,,,,,,,,8/15/2021,7/31/2022,,,,,661
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,2,,,208,B,2x2,2x2,,,,,,1500,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 208,,Vineyard,UT,US,84059,,,5/16/2022,,,,,,,,,,,876
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,2,,,209,A,4x4,4x4,,,,,,2500,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 209,,Vineyard,UT,US,84059,,,5/17/2022,,,,,,,,,,,1283
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,2,,,209,B,4x4,4x4,,,,,,2500,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 209,,Vineyard,UT,US,84059,,,5/18/2022,,,,,,,,,,,878
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,2,,,209,C,4x4,4x4,,,,,,2500,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 209,,Vineyard,UT,US,84059,,,5/19/2022,,,,,,,,,,,965
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,2,,,209,D,4x4,4x4,,,,,,2500,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 209,,Vineyard,UT,US,84059,,,5/20/2022,,,,,,,,,,,1283
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,2,,,210,A,4x4,4x4,,,,,,2500,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 210,,Vineyard,UT,US,84059,,,5/21/2022,,,,,,,,,,,618
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,2,,,210,B,4x4,4x4,,,,,,2500,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 210,,Vineyard,UT,US,84059,,,5/22/2022,,,,,,,,,,,733
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,2,,,210,C,4x4,4x4,,,,,,2500,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 210,,Vineyard,UT,US,84059,,,5/23/2022,,,,,,,,,,,1281
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,2,,,210,D,4x4,4x4,,,,,,2500,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 210,,Vineyard,UT,US,84059,,,5/24/2022,,,,,,,,,,,1083
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,3,,,300,A,3x3,3x3,,,,,,2000,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 300,,Vineyard,UT,US,84059,,,5/25/2022,,,,,,,,,,,638
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,3,,,300,B,3x3,3x3,,,,,,2000,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 300,,Vineyard,UT,US,84059,,,5/26/2022,,,,,,,,,,,873
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,3,,,300,C,3x3,3x3,,,,,,2000,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 300,,Vineyard,UT,US,84059,,,5/27/2022,,,,,,,,,,,855
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,3,,,301,A,3x3,3x3,,,,,,2000,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 301,,Vineyard,UT,US,84059,,,5/28/2022,,,,,,,,,,,1331
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,3,,,301,B,3x3,3x3,,,,,,2000,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 301,,Vineyard,UT,US,84059,,,5/29/2022,,,,,,,,,,,1237
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,3,,,301,C,3x3,3x3,,,,,,2000,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 301,,Vineyard,UT,US,84059,,,5/30/2022,,,,,,,,,,,1296
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,3,,,302,A,3x3,3x3,,,,,,2000,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 302,,Vineyard,UT,US,84059,,,5/31/2022,,,,,,,,,,,1340
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,3,,,302,B,3x3,3x3,,,,,,2000,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 302,,Vineyard,UT,US,84059,,,6/1/2022,,,,,,,,,,,1274
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,3,,,302,C,3x3,3x3,,,,,,2000,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 302,,Vineyard,UT,US,84059,,,6/2/2022,,,,,,,,,,,706
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,3,,,303,A,3x3,3x3,,,,,,2000,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 303,,Vineyard,UT,US,84059,,,6/3/2022,,,,,,,,,,,911
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,3,,,303,B,3x3,3x3,,,,,,2000,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 303,,Vineyard,UT,US,84059,,,6/4/2022,,,,,,,,,,,768
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,3,,,303,C,3x3,3x3,,,,,,2000,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 303,,Vineyard,UT,US,84059,,,6/5/2022,,,,,,,,,,,1176
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,3,,,304,A,3x3,3x3,,,,,,2000,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 304,,Vineyard,UT,US,84059,,,6/6/2022,,,,,,,,,,,1170
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,3,,,304,B,3x3,3x3,,,,,,2000,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 304,,Vineyard,UT,US,84059,,,6/7/2022,,,,,,,,,,,1147
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,3,,,304,C,3x3,3x3,,,,,,2000,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 304,,Vineyard,UT,US,84059,,,6/8/2022,,,,,,,,,,,1366
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,3,,,305,A,3x3,3x3,,,,,,2000,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 305,,Vineyard,UT,US,84059,,,6/9/2022,,,,,,,,,,,923
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,3,,,305,B,3x3,3x3,,,,,,2000,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 305,,Vineyard,UT,US,84059,,,6/10/2022,,,,,,,,,,,1472
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,3,,,305,C,3x3,3x3,,,,,,2000,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 305,,Vineyard,UT,US,84059,,,6/11/2022,,,,,,,,,,,1490
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,3,,,306,A,3x3,3x3,,,,,,2000,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 306,,Vineyard,UT,US,84059,,,6/12/2022,,,,,,,,,,,1200
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,3,,,306,B,3x3,3x3,,,,,,2000,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 306,,Vineyard,UT,US,84059,,,6/13/2022,,,,,,,,,,,1258
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,3,,,306,C,3x3,3x3,,,,,,2000,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 306,,Vineyard,UT,US,84059,,,6/14/2022,,,,,,,,,,,1423
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,3,,,307,A,3x3,3x3,,,,,,2000,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 307,,Vineyard,UT,US,84059,,,6/15/2022,,,,,,,,,,,817
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,3,,,307,B,3x3,3x3,,,,,,2000,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 307,,Vineyard,UT,US,84059,,,6/16/2022,,,,,,,,,,,936
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,3,,,307,C,3x3,3x3,,,,,,2000,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 307,,Vineyard,UT,US,84059,,,6/17/2022,,,,,,,,,,,1174
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,3,,,308,A,3x3,3x3,,,,,,2000,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 308,,Vineyard,UT,US,84059,,,6/18/2022,,,,,,,,,,,1244
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,3,,,308,B,3x3,3x3,,,,,,2000,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 308,,Vineyard,UT,US,84059,,,6/19/2022,,,,,,,,,,,1412
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,3,,,308,C,3x3,3x3,,,,,,2000,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 308,,Vineyard,UT,US,84059,,,6/20/2022,,,,,,,,,,,889
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,3,,,309,A,3x3,3x3,,,,,,2000,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 309,,Vineyard,UT,US,84059,,,6/21/2022,,,,,,,,,,,1289
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,3,,,309,B,3x3,3x3,,,,,,2000,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 309,,Vineyard,UT,US,84059,,,6/22/2022,,,,,,,,,,,623
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,3,,,309,C,3x3,3x3,,,,,,2000,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 309,,Vineyard,UT,US,84059,,,6/23/2022,,,,,,,,,,,521
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,3,,,310,A,3x3,3x3,,,,,,2000,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 310,,Vineyard,UT,US,84059,,,6/24/2022,,,,,,,,,,,1022
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,3,,,310,B,3x3,3x3,,,,,,2000,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 310,,Vineyard,UT,US,84059,,,6/25/2022,,,,,,,,,,,1136
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,3,,,310,C,3x3,3x3,,,,,,2000,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 310,,Vineyard,UT,US,84059,,,6/26/2022,,,,,,,,,,,672
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,4,,,400,A1,1x1,1x1,,,,,,1000,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 400,,Vineyard,UT,US,84059,,,6/27/2022,,,,,,,,,,,991
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,4,,,400,A2,1x1,1x1,,,,,,1000,Vacant Unrented Ready,,,,,,,,,,,,800 N Mill Rd Apt 400,,Vineyard,UT,US,84059,,,6/28/2022,,,,,,,,,,,959
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwagakure,4,,,401,A1,1x1,1x1,,,,,,1000,Occupied No Notice,,,,,,,,,,,,800 N Mill Rd Apt 401,,Vineyard,UT,US,84059,,,,,,,,8/15/2021,5/31/2022,,,,,1147
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
